"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2021-04-14","82.3","-2.38","5.78","Maeda, Kenta",503556,628317,,"ball",,,,,"14","Marwin Gonzalez walks.","R","L","R","MIN","BOS","B",,,"0","0",2021,"0.34","0.17","1.20","1.59",,,,"1","3","Top",,,,,"680777",,,7.364906166148715,-119.62604158443287,-3.253815214899434,1.8823202068506208,22.94830889673195,-30.154099827978566,"3.47","1.56",,,,"81.2","2504","5.6",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.88",,,,,,,,"22","1","Slider","0","3","3","0","3","0","3","0","Infield shift","Standard","84","0","0.027"
"CH","2021-04-14","84.9","-2.37","5.97","Maeda, Kenta",646240,628317,"field_out","hit_into_play",,,,,"13","Rafael Devers flies out to left fielder Alex Kirilloff.","R","L","R","MIN","BOS","X","7","fly_ball","0","1",2021,"-1.21","0.41","-0.94","2.24",,,,"0","3","Top",48.43,104.83,,,"680777",,,5.70528856718049,-123.52460914086564,-3.2509681469176988,-13.529526649932052,23.019596386773728,-27.490796584679433,"3.37","1.53","301","88.6","35","84.5","1474","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.59","0.031","0.052","0","1","0","0","3","21","2","Changeup","0","3","3","0","3","0","3","0","Infield shift","Standard","241","0.011","-0.209"
"FF","2021-04-14","89.8","-2.37","5.83","Maeda, Kenta",646240,628317,,"swinging_strike",,,,,"1","Rafael Devers flies out to left fielder Alex Kirilloff.","R","L","R","MIN","BOS","S",,,"0","0",2021,"-0.92","1.46","-0.46","3.40",,,,"0","3","Top",,,,,"680777",,,6.61910966813171,-130.60129351304164,-3.0836386222131607,-11.962362795728579,28.783269292667143,-15.003994416064042,"3.37","1.53",,,,"88.8","2227","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.71",,,,,,,,"21","1","4-Seam Fastball","0","3","3","0","3","0","3","0","Infield shift","Standard","224","0","-0.042"
"SL","2021-04-14","83.1","-2.28","5.89","Maeda, Kenta",593428,628317,"field_out","hit_into_play",,,,,"8","Xander Bogaerts grounds out softly, first baseman Willians Astudillo to pitcher Kenta Maeda.","R","R","R","MIN","BOS","X","3","ground_ball","1","1",2021,"0.21","0.53","0.27","1.94",,"624414","657077","2","2","Top",133.62,188.42,,,"680777",,,5.393092127016778,-120.84341238084798,-3.5783184465513256,0.9680432008294961,24.4116638776731,-26.489067926462717,"3.47","1.59","8","45.5","-15","82.2","2487","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.68","0.146","0.131","0","1","0","0","1","17","3","Slider","0","3","3","0","3","0","3","0","Standard","Standard","74","0.024","-0.418"
"SL","2021-04-14","83.6","-2.3","5.79","Maeda, Kenta",593428,628317,,"called_strike",,,,,"8","Xander Bogaerts grounds out softly, first baseman Willians Astudillo to pitcher Kenta Maeda.","R","R","R","MIN","BOS","S",,,"1","0",2021,"0.06","0.51","0.21","1.42",,"624414","657077","2","2","Top",,,,,"680777",,,5.614165078248094,-121.60565976796542,-4.6286540894728505,-0.5126661524680589,23.4757019396693,-26.40496808463586,"3.48","1.47",,,,"82.9","2496","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.68",,,,,,,,"17","2","Slider","0","3","3","0","3","0","3","0","Standard","Standard","258","0","-0.103"
"SL","2021-04-14","83.9","-2.24","5.8","Maeda, Kenta",593428,628317,,"ball",,,,,"14","Xander Bogaerts grounds out softly, first baseman Willians Astudillo to pitcher Kenta Maeda.","R","R","R","MIN","BOS","B",,,"0","0",2021,"0.25","0.5","2.02","0.95",,"624414","657077","2","2","Top",,,,,"680777",,,9.278833683372984,-121.75679917814837,-5.7155441055252965,0.5440212196804642,24.843527020177948,-26.24395845896905,"3.48","1.59",,,,"83.1","2531","6",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.54",,,,,,,,"17","1","Slider","0","3","3","0","3","0","3","0","Standard","Standard","230","0","0.056"
"SL","2021-04-14","82.9","-2.34","5.78","Maeda, Kenta",502110,628317,"strikeout","swinging_strike",,,,,"8","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","S","2",,"3","2",2021,"0.16","0.4","0.20","1.51",,"624414","657077","1","2","Top",,,,,"680777",,,5.435298133137891,-120.69299956532389,-4.093492351828488,0.549159062092232,21.961174403466973,-27.681706155511282,"3.49","1.6",,,,"82.3","2522","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.76",,,"0","1","0","0",,"16","9","Slider","0","3","3","0","3","0","3","0","Standard","Standard","62","0.023","-0.545"
"SL","2021-04-14","84.0","-2.26","5.83","Maeda, Kenta",502110,628317,,"foul",,,,,"9","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","S",,,"3","2",2021,"0.44","0.6","0.52","1.91",,"624414","657077","1","2","Top",,,,,"680777",,,5.497041524883102,-122.19209806287124,-3.8328446801611524,3.3590995264256436,23.946898329582442,-25.620605585508645,"3.49","1.6","154","70.1","17","83.3","2582","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.68",,,,,,,,"16","8","Slider","0","3","3","0","3","0","3","0","Standard","Standard","84","0","0"
"SL","2021-04-14","84.7","-2.22","5.87","Maeda, Kenta",502110,628317,,"ball",,,,,"14","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","B",,,"2","2",2021,"-0.16","0.67","1.33","1.24",,"624414","657077","1","2","Top",,,,,"680777",,,8.516088554513848,-123.06849873877144,-5.78336384993719,-3.24342386732605,22.936278352304573,-24.365075717226514,"3.65","1.6",,,,"84","2574","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.72",,,,,,,,"16","7","Slider","0","3","3","0","3","0","3","0","Standard","Standard","224","0","0.131"
"SI","2021-04-14","90.9","-2.15","5.91","Maeda, Kenta",502110,628317,,"foul",,,,,"13","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","S",,,"2","2",2021,"-1.57","0.65","-0.13","1.47",,"624414","657077","1","2","Top",,,,,"680777",,,8.379418373289031,-131.97976910324704,-6.533007683258911,-20.12107348312294,28.338644236551872,-23.3137547427204,"3.49","1.6",,,,"90.3","2247","6.1",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.44",,,,,,,,"16","6","Sinker","0","3","3","0","3","0","3","0","Standard","Standard","217","0","0"
"SL","2021-04-14","84.0","-2.13","5.92","Maeda, Kenta",502110,628317,,"foul",,,,,"6","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","S",,,"2","2",2021,"-0.25","0.38","0.28","2.29",,"624414","657077","1","2","Top",,,,,"680777",,,6.041786571663559,-122.23410299131805,-2.7848259839449763,-3.661657989940345,22.197156272043692,-28.0441738585404,"3.49","1.6","258","93.8","48","83.5","2510","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.69",,,,,,,,"16","5","Slider","0","3","3","0","3","0","3","0","Standard","Standard","217","0","0"
"SL","2021-04-14","83.9","-2.2","5.99","Maeda, Kenta",502110,628317,,"ball",,,,,"14","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","B",,,"1","2",2021,"0","0.44","1.38","1.78",,"624414","657077","1","2","Top",,,,,"680777",,,8.191069124207642,-121.92641214447663,-4.151705562284544,-1.5880222174240795,24.115752595731347,-27.17631196744742,"3.64","1.6",,,,"83","2505","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.71",,,,,,,,"16","4","Slider","0","3","3","0","3","0","3","0","Standard","Standard","205","0","0.043"
"SL","2021-04-14","84.2","-2.24","5.89","Maeda, Kenta",502110,628317,,"swinging_strike",,,,,"14","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","S",,,"1","1",2021,"-0.27","0.48","0.89","1.87",,"624414","657077","1","2","Top",,,,,"680777",,,7.727350469813873,-122.43979160563786,-3.9384354504223182,-4.142121599695391,22.169009394278092,-26.73323815331749,"3.49","1.6",,,,"83.9","2520","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.55",,,,,,,,"16","3","Slider","0","3","3","0","3","0","3","0","Standard","Standard","203","0","-0.098"
"FF","2021-04-14","90.3","-2.29","5.87","Maeda, Kenta",502110,628317,,"swinging_strike",,,,,"6","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","S",,,"1","0",2021,"-0.89","1.36","0.65","2.41",,"624414","657077","1","2","Top",,,,,"680777",,,9.112474524702481,-131.19878986288685,-5.5042232146140915,-12.20230465552443,27.58830685933249,-15.468941830166356,"3.49","1.6",,,,"89.6","2288","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.59",,,,,,,,"16","2","4-Seam Fastball","0","3","3","0","3","0","3","0","Standard","Standard","213","0","-0.061"
"SL","2021-04-14","83.0","-2.32","5.93","Maeda, Kenta",502110,628317,,"ball",,,,,"11","J.D. Martinez strikes out swinging.","R","R","R","MIN","BOS","B",,,"0","0",2021,"-0.15","0.4","-0.92","2.93",,"624414","657077","1","2","Top",,,,,"680777",,,3.4413847048279482,-120.85351119430337,-1.2104879049528323,-2.073848047074054,22.54860643294748,-28.245396966482634,"3.59","1.6",,,,"82.2","2549","5.6",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.89",,,,,,,,"16","1","Slider","0","3","3","0","3","0","3","0","Standard","Standard","166","0","0.056"
"CH","2021-04-14","84.5","-2.22","5.95","Maeda, Kenta",657077,628317,"fielders_choice_out","hit_into_play",,,,,"7","Alex Verdugo reaches on a fielder's choice out, second baseman Jorge Polanco to catcher Ryan Jeffers.   Kevin Plawecki out at home.    Christian Arroyo to 2nd.","R","L","R","MIN","BOS","X","4","ground_ball","2","2",2021,"-1.16","0.07","-0.77","1.58","608700",,"624414","0","2","Top",148.53,166.18,,,"680777",,,5.643963102576498,-123.00764514107239,-3.960168939979415,-12.9102834785884,23.473079810232246,-30.91769006059016,"3.37","1.53","5","82.6","-19","83.9","1535","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.74","0.071","0.066","0","1","0","0","2","15","5","Changeup","0","3","3","0","3","0","3","0","Infield shift","Standard","239","0.046","-0.328"
"FF","2021-04-14","89.2","-2.34","5.77","Maeda, Kenta",657077,628317,,"foul",,,,,"2","Alex Verdugo reaches on a fielder's choice out, second baseman Jorge Polanco to catcher Ryan Jeffers.   Kevin Plawecki out at home.    Christian Arroyo to 2nd.","R","L","R","MIN","BOS","S",,,"2","1",2021,"-0.8","1.27","-0.11","2.87","608700",,"624414","0","2","Top",,,,,"680777",,,7.082194971632772,-129.6941168696555,-3.7621927808488436,-10.45948427310915,25.99598927313386,-17.275699512245065,"3.37","1.53","210","70.2","30","88.7","2203","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.6",,,,,,,,"15","4","4-Seam Fastball","0","3","3","0","3","0","3","0","Infield shift","Standard","216","0","-0.186"
"CH","2021-04-14","84.9","-2.3","5.91","Maeda, Kenta",657077,628317,,"ball",,,,,"13","Alex Verdugo reaches on a fielder's choice out, second baseman Jorge Polanco to catcher Ryan Jeffers.   Kevin Plawecki out at home.    Christian Arroyo to 2nd.","R","L","R","MIN","BOS","B",,,"1","1",2021,"-1.34","0.18","-0.36","1.19","608700",,"624414","0","2","Top",,,,,"680777",,,7.139191675442275,-123.50701649895822,-5.080044346500271,-15.113297101640388,22.9845771668034,-29.542560703681637,"3.42","1.53",,,,"84.3","1595","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.71",,,,,,,,"15","3","Changeup","0","3","3","0","3","0","3","0","Infield shift","Standard","245","0","0.177"
"FF","2021-04-14","89.6","-2.36","5.81","Maeda, Kenta",657077,628317,,"foul",,,,,"1","Alex Verdugo reaches on a fielder's choice out, second baseman Jorge Polanco to catcher Ryan Jeffers.   Kevin Plawecki out at home.    Christian Arroyo to 2nd.","R","L","R","MIN","BOS","S",,,"1","0",2021,"-0.75","1.48","-0.37","3.09","608700",,"624414","0","2","Top",,,,,"680777",,,6.40392956417039,-130.31023078407765,-3.8070340894252293,-9.876936869787666,26.32075039484601,-14.733225538654537,"3.37","1.53","217","72.5","28","88.8","2286","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.76",,,,,,,,"15","2","4-Seam Fastball","0","3","3","0","3","0","3","0","Infield shift","Standard","219","0","-0.158"
"FF","2021-04-14","89.5","-2.42","5.87","Maeda, Kenta",657077,628317,,"ball",,,,,"11","Alex Verdugo reaches on a fielder's choice out, second baseman Jorge Polanco to catcher Ryan Jeffers.   Kevin Plawecki out at home.    Christian Arroyo to 2nd.","R","L","R","MIN","BOS","B",,,"0","0",2021,"-0.8","1.44","-1.48","2.91","608700",,"624414","0","2","Top",,,,,"680777",,,3.9481515900517095,-130.274236851358,-4.32767309818033,-9.895997248383035,26.29133251412971,-15.043814815675006,"3.36","1.53",,,,"88.9","2326","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.7",,,,,,,,"15","1","4-Seam Fastball","0","3","3","0","3","0","3","0","Infield shift","Standard","218","0","0.049"
"CH","2021-04-14","85.4","-2.15","5.95","Maeda, Kenta",624414,628317,"single","hit_into_play",,,,,"8","Christian Arroyo singles on a sharp ground ball to left fielder Alex Kirilloff.   Franchy Cordero scores.    Kevin Plawecki to 3rd.","R","R","R","MIN","BOS","X","7","ground_ball","1","2",2021,"-1.47","0.63","0.18","1.90","614173","608700",,"0","2","Top",89.11,141.23,,,"680777",,,8.336626587011255,-124.09254565460937,-4.522249197305173,-16.85151273566,22.44640084662652,-24.906404248466735,"3.41","1.56","35","105.4","-2","84.8","1635","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.76","0.44","0.401","0.9","1","1","0","4","14","4","Changeup","0","2","2","0","3","0","3","0","Strategic","Standard","232","-0.046","1.033"
"SL","2021-04-14","83.9","-2.22","5.87","Maeda, Kenta",624414,628317,,"ball",,,,,"14","Christian Arroyo singles on a sharp ground ball to left fielder Alex Kirilloff.   Franchy Cordero scores.    Kevin Plawecki to 3rd.","R","R","R","MIN","BOS","B",,,"0","2",2021,"-0.12","0.32","0.85","1.16","614173","608700",,"0","2","Top",,,,,"680777",,,7.247961261177583,-122.11880068286665,-5.259945652971048,-2.265990541797118,17.874524839074557,-28.265527540577207,"3.26","1.56",,,,"83.9","2594","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.77",,,,,,,,"14","3","Slider","0","2","2","0","2","0","2","0","Strategic","Standard","158","0","0.028"
"SL","2021-04-14","84.9","-2.25","5.8","Maeda, Kenta",624414,628317,,"foul",,,,,"14","Christian Arroyo singles on a sharp ground ball to left fielder Alex Kirilloff.   Franchy Cordero scores.    Kevin Plawecki to 3rd.","R","R","R","MIN","BOS","S",,,"0","1",2021,"-0.15","1.02","1.20","2.22","614173","608700",,"0","2","Top",,,,,"680777",,,8.296597438627533,-123.40424364267434,-4.058088580461003,-3.112550452538328,23.705990546164724,-21.124564429919463,"3.41","1.56","117","63.6","16","84.2","2435","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.68",,,,,,,,"14","2","Slider","0","2","2","0","2","0","2","0","Strategic","Standard","212","0","-0.059"
"SL","2021-04-14","82.7","-2.37","5.78","Maeda, Kenta",624414,628317,,"foul",,,,,"14","Christian Arroyo singles on a sharp ground ball to left fielder Alex Kirilloff.   Franchy Cordero scores.    Kevin Plawecki to 3rd.","R","R","R","MIN","BOS","S",,,"0","0",2021,"-0.13","0.35","0.09","1.30","614173","608700",,"0","2","Top",,,,,"680777",,,5.80822426583975,-120.40176153661686,-4.471763001427819,-2.266084874908683,20.41653902777421,-28.10153245305225,"3.41","1.56","20","79.0","-2","82.3","2629","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.76",,,,,,,,"14","1","Slider","0","2","2","0","2","0","2","0","Strategic","Standard","146","0","-0.103"
"FF","2021-04-14","89.9","-2.21","5.94","Maeda, Kenta",608700,628317,"sac_bunt","hit_into_play",,,,,"2","Kevin Plawecki hits a sacrifice bunt.   Hunter Renfroe scores.    Franchy Cordero to 3rd.    Kevin Plawecki to 2nd.  Throwing error by pitcher Kenta Maeda.","R","R","R","MIN","BOS","X","1","ground_ball","0","0",2021,"-0.64","1.57","0.03","3.35",,"592669","614173","0","2","Top",127.66,194.74,,,"680777",,,6.818872626066005,-130.7540271911663,-3.7554832850380944,-8.728437482131543,27.55913184973192,-13.52569918074968,"3.47","1.59","6","30.8","-26","89.1","2395","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.66","0.266","0.239","0","0","0","0","1","13","1","4-Seam Fastball","0","1","1","0","2","0","2","0","Standard","Standard","208","-0.129","-0.077"
"SL","2021-04-14","81.8","-2.19","5.91","Maeda, Kenta",614173,628317,"single","hit_into_play",,,,,"6","Franchy Cordero singles on a fly ball to left fielder Alex Kirilloff.   Hunter Renfroe to 2nd.","R","L","R","MIN","BOS","X","7","fly_ball","0","1",2021,"0.78","0.16","0.41","2.37",,,"592669","0","2","Top",77.68,132.47,,,"680777",,,4.313537068546749,-119.04521532095991,-1.741648571179917,6.555430947566402,22.842929760473446,-30.5147620717826,"3.49","1.6","207","76.8","52","80.9","2570","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.84","0.057","0.06","0.9","1","1","0","3","12","2","Slider","0","1","1","0","1","0","1","0","Infield shift","Standard","20","-0.051","0.744"
"SL","2021-04-14","81.7","-2.19","5.88","Maeda, Kenta",614173,628317,,"swinging_strike",,,,,"9","Franchy Cordero singles on a fly ball to left fielder Alex Kirilloff.   Hunter Renfroe to 2nd.","R","L","R","MIN","BOS","S",,,"0","0",2021,"0.77","0.24","0.55","1.59",,,"592669","0","2","Top",,,,,"680777",,,4.623637298008429,-119.02361064317833,-3.5477785306310157,6.506531405339195,22.17823793213593,-29.45658308972505,"3.49","1.6",,,,"80.9","2577","5.6",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.87",,,,,,,,"12","1","Slider","0","1","1","0","1","0","1","0","Infield shift","Standard","17","0","-0.049"
"FF","2021-04-14","91.9","-2.28","5.82","Maeda, Kenta",592669,628317,"single","hit_into_play",,,,,"5","Hunter Renfroe singles on a sharp line drive to left fielder Alex Kirilloff.   Marwin Gonzalez scores.","R","R","R","MIN","BOS","X","7","line_drive","2","2",2021,"-0.96","1.4","0.27","2.18",,"503556",,"0","2","Top",82.49,74.86,,,"680777",,,8.471914878801796,-133.43576454957463,-6.31444947559646,-13.379756317643912,30.62406481075892,-14.242850279641825,"3.41","1.56","268","108.4","9","91.1","2405","6.1",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.44","0.834","0.819","0.9","1","1","0","4","11","6","4-Seam Fastball","0","0","0","0","1","0","1","0","Infield shift","Standard","218","-0.089","0.823"
"CH","2021-04-14","85.0","-1.99","5.93","Maeda, Kenta",592669,628317,,"ball",,,,,"13","Hunter Renfroe singles on a sharp line drive to left fielder Alex Kirilloff.   Marwin Gonzalez scores.","R","R","R","MIN","BOS","B",,,"1","2",2021,"-1.35","0.27","-0.05","0.19",,,"503556","0","2","Top",,,,,"680777",,,7.150248393584675,-123.42907760528482,-7.608134492812692,-15.191060985246116,23.508648106426357,-28.082616960042408,"3.38","1.56",,,,"84.2","1554","5.8",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.68",,,,,,,,"11","5","Changeup","0","0","0","0","0","0","0","0","Infield shift","Standard","237","-0.031","0.069"
"FF","2021-04-14","91.5","-2.19","5.84","Maeda, Kenta",592669,628317,,"foul",,,,,"1","Hunter Renfroe singles on a sharp line drive to left fielder Alex Kirilloff.   Marwin Gonzalez scores.","R","R","R","MIN","BOS","S",,,"1","2",2021,"-0.7","1.56","-0.61","3.08",,,"503556","0","2","Top",,,,,"680777",,,5.45788798922398,-133.22486174015802,-4.47387643847527,-9.53008528513127,26.70166101145169,-12.80087815466793,"3.41","1.56","191","69.9","48","91.1","2273","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.64",,,,,,,,"11","4","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","210","0","0"
"FF","2021-04-14","90.9","-2.33","5.78","Maeda, Kenta",592669,628317,,"called_strike",,,,,"9","Hunter Renfroe singles on a sharp line drive to left fielder Alex Kirilloff.   Marwin Gonzalez scores.","R","R","R","MIN","BOS","S",,,"1","1",2021,"-0.7","1.46","0.70","2.13",,,"503556","0","2","Top",,,,,"680777",,,9.025717185535232,-132.11801348586434,-6.379338419060372,-9.955819614799658,25.110503264765814,-13.791440185170051,"3.41","1.56",,,,"90.7","2281","6",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.51",,,,,,,,"11","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","215","0","-0.08"
"FF","2021-04-14","90.2","-2.12","5.88","Maeda, Kenta",592669,628317,,"ball",,,,,"14","Hunter Renfroe singles on a sharp line drive to left fielder Alex Kirilloff.   Marwin Gonzalez scores.","R","R","R","MIN","BOS","B",,,"0","1",2021,"-0.67","1.48","1.60","2.33",,,"503556","0","2","Top",,,,,"680777",,,10.553078265246794,-130.89877003160962,-5.981976265898003,-9.756738291494885,24.901589609871223,-13.986034764824195,"3.45","1.56",,,,"89.7","2324","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.6",,,,,,,,"11","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","0.017"
"SL","2021-04-14","82.8","-2.21","5.85","Maeda, Kenta",592669,628317,,"called_strike",,,,,"5","Hunter Renfroe singles on a sharp line drive to left fielder Alex Kirilloff.   Marwin Gonzalez scores.","R","R","R","MIN","BOS","S",,,"0","0",2021,"-0.11","0.99","0.25","2.64",,,"503556","0","2","Top",,,,,"680777",,,5.764631647271363,-120.4706783127133,-2.7862435316912144,-2.158973706374924,22.200228020301196,-22.193245103042276,"3.37","1.56",,,,"82.1","2462","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.76",,,,,,,,"11","1","Slider","0","0","0","0","0","0","0","0","Infield shift","Standard","255","0","-0.049"
"SI","2021-04-14","88.9","-2.38","5.87","Maeda, Kenta",503556,628317,"single","hit_into_play",,,,,"11","Marwin Gonzalez singles on a fly ball to left fielder Alex Kirilloff.","R","L","R","MIN","BOS","X","7","fly_ball","0","0",2021,"-1.53","0.81","-1.33","2.58",,,,"0","2","Top",66.78,120.22,,,"680777",,,5.698784252236589,-129.39042497663505,-3.745098160700466,-18.394485784687124,25.085558465642592,-22.470134840660435,"3.41","1.56","245","74.8","29","88.2","2198","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.8","0.331","0.31","0.9","1","1","0","3","10","1","Sinker","0","0","0","0","0","0","0","0","Infield shift","Standard","219","-0.044","0.397"
"FF","2021-04-14","92.3","-2.27","5.87","Maeda, Kenta",646240,628317,"strikeout","swinging_strike",,,,,"4","Rafael Devers strikes out swinging.","R","L","R","MIN","BOS","S","2",,"2","2",2021,"-0.75","1.55","-0.66","2.50",,"657077","502110","2","1","Top",,,,,"680777",,,5.681329874434162,-134.21700352300334,-6.0264922435339905,-10.276404631023704,30.783102905098687,-12.39399337961116,"3.37","1.53",,,,"91.4","2197","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.57",,,"0","1","0","0",,"5","5","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0.048","-0.372"
"CH","2021-04-14","83.6","-2.38","5.89","Maeda, Kenta",646240,628317,,"ball",,,,,"13","Rafael Devers strikes out swinging.","R","L","R","MIN","BOS","B",,,"1","2",2021,"-1.02","0.15","-1.96","2.00",,"657077","502110","2","1","Top",,,,,"680777",,,2.943129579008043,-121.69741205529607,-2.8125892508631662,-10.736423713333222,23.934106585491943,-30.368841209671146,"3.27","1.53",,,,"82.8","1356","5.7",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.79",,,,,,,,"5","4","Changeup","0","0","0","0","0","0","0","0","Infield shift","Standard","242","0","0.041"
"FF","2021-04-14","91.3","-2.26","5.84","Maeda, Kenta",646240,628317,,"ball",,,,,"11","Rafael Devers strikes out swinging.","R","L","R","MIN","BOS","B",,,"0","2",2021,"-0.35","1.54","-0.23","4.19",,"657077","502110","2","1","Top",,,,,"680777",,,5.8316174316779,-132.81335321493003,-1.5625731994421426,-5.399413166798648,28.90604397145648,-13.860013234489182,"3.31","1.53",,,,"90.6","2208","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.59",,,,,,,,"5","3","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","219","0","0.059"
"FF","2021-04-14","91.2","-2.31","5.91","Maeda, Kenta",646240,628317,,"swinging_strike",,,,,"5","Rafael Devers strikes out swinging.","R","L","R","MIN","BOS","S",,,"0","1",2021,"-0.62","1.52","-0.11","2.70",,"657077","502110","2","1","Top",,,,,"680777",,,6.794667865219022,-132.5552901781808,-5.362588999753328,-8.84255227468086,29.6095346108748,-13.311470175553485,"3.37","1.53",,,,"90.2","2211","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.63",,,,,,,,"5","2","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","218","0","-0.116"
"FF","2021-04-14","91.7","-2.4","5.86","Maeda, Kenta",646240,628317,,"swinging_strike",,,,,"11","Rafael Devers strikes out swinging.","R","L","R","MIN","BOS","S",,,"0","0",2021,"-0.69","1.6","-0.20","3.53",,"657077","502110","2","1","Top",,,,,"680777",,,6.972371368179855,-133.27729602863351,-3.399721188768175,-9.747037770540652,30.557627373800017,-12.670186385746751,"3.37","1.53",,,,"90.6","2247","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.64",,,,,,,,"5","1","4-Seam Fastball","0","0","0","0","0","0","0","0","Infield shift","Standard","223","0","-0.086"
"SL","2021-04-14","82.0","-2.32","5.81","Maeda, Kenta",593428,628317,"field_out","hit_into_play",,,,,"4","Xander Bogaerts pops out to third baseman Luis Arraez on the infield fly rule.","R","R","R","MIN","BOS","X","5","popup","1","1",2021,"0.97","0.18","-0.29","2.46",,"657077","502110","1","1","Top",111.61,178.12,,,"680777",,,2.706763107707408,-119.40717702220721,-1.3663079714089024,8.76321365682234,23.128386015408207,-30.441012199359722,"3.47","1.59","69","79.1","74","81.5","2564","5.9",634574,628317,"680777","553902","593871","650333","595375","666135","595909","596146","54.58","0.003","0.003","0","1","0","0","3","4","3","Slider","0","0","0","0","0","0","0","0","Standard","Standard","80","0.049","-0.458"
